"","X","GCM","RCM","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"5750",2810,"MIROC3.2"," R1","e2","l2",0.638821836197987,0.721941256463779,0.640783897999759,0.665574995153137,0.700644491816943,0.0803860839853694,"QLD"
"5751",2811,"MIROC3.2"," R1","e2","l3",0.650212432003437,0.719956756231705,0.644994266279144,0.658011491776319,0.724089027623178,0.138680836207915,"QLD"
"5752",2812,"MIROC3.2"," R1","e2","l5",0.620830809430169,0.722195158643754,0.640240610756685,0.62182219896773,0.722552787360353,0.0940088462048977,"QLD"
"5753",2813,"MIROC3.2"," R1","e2","l10",0.595361294640786,0.717418427920943,0.63369604157389,0.59887674659671,0.712198261637963,0.0245952927749855,"QLD"
"5754",2814,"MIROC3.2"," R1","e2","l15",0.609966157117335,0.716737141124207,0.634999800703574,0.585868509731596,0.707739026912083,0.130990832831196,"QLD"
"5755",2815,"MIROC3.2"," R1","e3","l0",0.597914141167201,0.589860379344041,0.540791700284925,0.616362232212472,0.64214983589126,0.099289269520477,"QLD"
"5756",2816,"MIROC3.2"," R1","e3","l1",0.577570258427426,0.58641133913178,0.531364522022957,0.598134339860287,0.62999095040895,0.0951200805891213,"QLD"
"5757",2817,"MIROC3.2"," R1","e3","l2",0.566839598220335,0.587137854044969,0.533306781675445,0.598007043585335,0.637250841265512,0.119504367987114,"QLD"
"5758",2818,"MIROC3.2"," R1","e3","l3",0.564983986559074,0.587709556361093,0.534627380109036,0.583934398818481,0.625820534379467,0.131814581885473,"QLD"
"5759",2819,"MIROC3.2"," R1","e3","l5",0.534915495469051,0.591428839821813,0.539408167143466,0.556356613579394,0.623983513136034,0.125965706463467,"QLD"
"5760",2820,"MIROC3.2"," R1","e3","l10",0.517105401151026,0.583570306558648,0.532910816834533,0.5306352787602,0.636382272269829,0.0609858341566758,"QLD"
"5761",2821,"MIROC3.2"," R1","e3","l15",0.523208671086791,0.58640995288847,0.537927585445248,0.52068133319861,0.619624465713263,0.162015648607007,"QLD"
"5762",2822,"MIROC3.2"," R1","e5","l0",0.520111097267439,0.523497209456582,0.503461073421015,0.527417718793124,0.445931829853734,0.453442728187114,"QLD"
"5763",2823,"MIROC3.2"," R1","e5","l1",0.516462534732965,0.524809925306996,0.504369267264885,0.512291146041046,0.455303254800075,0.449844870639233,"QLD"
"5764",2824,"MIROC3.2"," R1","e5","l2",0.506699084054424,0.52421005661311,0.505734727388433,0.506945864292611,0.452303777427401,0.450023523786134,"QLD"
"5765",2825,"MIROC3.2"," R1","e5","l3",0.489066389345131,0.521372490750204,0.49975697841576,0.48442046197778,0.449374140745741,0.466517894441081,"QLD"
"5766",2826,"MIROC3.2"," R1","e5","l5",0.467529460144391,0.521371526183445,0.491048018610487,0.486936236674376,0.435792351545814,0.470982650946215,"QLD"
"5767",2827,"MIROC3.2"," R1","e5","l10",0.446709371516467,0.521375155981109,0.501147472864924,0.450041941629178,0.447013704178297,0.411321908423499,"QLD"
