"","X","GCM","RCM","Edge_Treatment","Landscape_Treatment","Fire_area","House_loss","Life_loss","Road_loss","Power_loss","TFI_burnt","region"
"5498",2558,"CSIRO-MK3.0"," R2","e1","l2",97.2547129710205,1.79838042415213,0.321704297275573,705.789336541784,44.1786981682526,16.8805684644321,"QLD"
"5499",2559,"CSIRO-MK3.0"," R2","e1","l3",97.1367829942144,1.79809614317492,0.321862600321765,700.318194838474,44.4612320861779,16.9904259283794,"QLD"
"5500",2560,"CSIRO-MK3.0"," R2","e1","l5",95.8533937931992,1.79956588195637,0.321236164236325,696.31690128881,44.1088380175643,16.9877564126858,"QLD"
"5501",2561,"CSIRO-MK3.0"," R2","e1","l10",95.0182423342951,1.79480693710502,0.320703150973713,685.96608057851,44.050145210349,16.6883596540662,"QLD"
"5502",2562,"CSIRO-MK3.0"," R2","e1","l15",95.4518027898855,1.7961383931106,0.32144077889825,681.217299919808,44.1034548712196,17.1011131322244,"QLD"
"5503",2563,"CSIRO-MK3.0"," R2","e2","l0",95.1867482666858,1.78608410875313,0.318732322339201,687.141041707946,42.9812886650325,16.9263157687557,"QLD"
"5504",2564,"CSIRO-MK3.0"," R2","e2","l1",95.5526306879707,1.78398644726258,0.318385737737117,681.881687938585,42.8825446870178,16.9125420940924,"QLD"
"5505",2565,"CSIRO-MK3.0"," R2","e2","l2",93.7069705861853,1.78522828500718,0.318019320729945,680.16178542166,42.5487359316321,16.9544926149945,"QLD"
"5506",2566,"CSIRO-MK3.0"," R2","e2","l3",94.1542481669225,1.7832270055078,0.318309609610878,677.645988136646,42.8853035118664,17.2052956160216,"QLD"
"5507",2567,"CSIRO-MK3.0"," R2","e2","l5",92.8438498850213,1.78452230291441,0.318003684224095,667.00410793419,42.8220422254526,17.0179224439082,"QLD"
"5508",2568,"CSIRO-MK3.0"," R2","e2","l10",91.8622130454518,1.78116951137781,0.317577185523987,658.684669178911,42.7282963646576,16.7157335703319,"QLD"
"5509",2569,"CSIRO-MK3.0"," R2","e2","l15",92.242091907491,1.7804089630954,0.317635650681041,655.07722714392,42.6442240714096,17.177940944623,"QLD"
"5510",2570,"CSIRO-MK3.0"," R2","e3","l0",92.0956678741612,1.67307259514928,0.312290494002809,666.391466817004,41.9453865324613,17.0204956780246,"QLD"
"5511",2571,"CSIRO-MK3.0"," R2","e3","l1",91.3016412726836,1.67030124343,0.311769340914907,660.011282772757,41.739208099898,17.0160421743116,"QLD"
"5512",2572,"CSIRO-MK3.0"," R2","e3","l2",90.7749110666104,1.67092881514691,0.31187374919682,660.170274408301,41.8731742465752,17.1048964793677,"QLD"
"5513",2573,"CSIRO-MK3.0"," R2","e3","l3",90.7724060983397,1.67148032633122,0.311968737041752,655.256663245382,41.7042896733619,17.1722934165387,"QLD"
"5514",2574,"CSIRO-MK3.0"," R2","e3","l5",89.4482928575017,1.67432751797605,0.312120643284288,646.977589130984,41.6407110824366,17.1533727137372,"QLD"
"5515",2575,"CSIRO-MK3.0"," R2","e3","l10",88.6683109519072,1.66783917404246,0.311823576739698,638.368651503697,41.8665007673553,16.8748718476214,"QLD"
"5516",2576,"CSIRO-MK3.0"," R2","e3","l15",88.8443390388973,1.67021717352327,0.312139215493517,634.760108630871,41.6062442600378,17.3122594531917,"QLD"
"5517",2577,"CSIRO-MK3.0"," R2","e5","l0",88.7162317275302,1.61688009160571,0.309594738973828,636.95839176944,39.1078610991826,18.5368230485066,"QLD"
"5518",2578,"CSIRO-MK3.0"," R2","e5","l1",88.5046539298492,1.61815984989516,0.309518666508666,631.623567081988,39.1952039208263,18.5343944758701,"QLD"
"5519",2579,"CSIRO-MK3.0"," R2","e5","l2",88.1003855574178,1.61755779583473,0.309654075936123,630.300441131112,39.1398822612246,18.5212826312694,"QLD"
"5520",2580,"CSIRO-MK3.0"," R2","e5","l3",87.2859856490977,1.61470478982665,0.309198728209594,622.92596512998,39.1044525167672,18.6012632308993,"QLD"
"5521",2581,"CSIRO-MK3.0"," R2","e5","l5",86.403525523562,1.61495965789072,0.308770154879312,623.596573728719,38.9444952743361,18.6254559488327,"QLD"
"5522",2582,"CSIRO-MK3.0"," R2","e5","l10",85.4163422749378,1.61500734684523,0.309281388290401,611.168263232685,39.0654407237889,18.3728614721214,"QLD"
"5523",2583,"CSIRO-MK3.0"," R2","e5","l15",85.5328984636115,1.61464273172896,0.308859373581072,608.082208855194,39.0755238840939,18.7692787622742,"QLD"
"5524",2584,"CSIRO-MK3.0"," R2","e10","l0",76.2519409016706,1.36570454749744,0.290009980999457,542.876250881818,35.8352024413762,18.4278648203996,"QLD"
"5525",2585,"CSIRO-MK3.0"," R2","e10","l1",76.04656117009,1.36532769305632,0.29004311087192,536.990828550188,35.868850107363,18.4468681052676,"QLD"
"5526",2586,"CSIRO-MK3.0"," R2","e10","l2",75.736878087651,1.36629185522906,0.28998982081248,535.229561675806,35.8221659698756,18.3736334980116,"QLD"
"5527",2587,"CSIRO-MK3.0"," R2","e10","l3",75.4587055384414,1.36578468198422,0.289890617532365,532.950965731288,35.8041186773335,18.5267562934605,"QLD"
"5528",2588,"CSIRO-MK3.0"," R2","e10","l5",73.8027924667345,1.36414572421927,0.289187676171423,527.208173924009,35.6127242339426,18.4612536271627,"QLD"
"5529",2589,"CSIRO-MK3.0"," R2","e10","l10",73.1650168386521,1.36341034551151,0.28976376481296,520.319628456491,35.8469005586812,18.1365832339041,"QLD"
"5530",2590,"CSIRO-MK3.0"," R2","e10","l15",73.6956099628704,1.36466978816316,0.289882424331154,518.814696872141,35.8038007179857,18.5971455343359,"QLD"
"5531",2591,"CSIRO-MK3.0"," R2","e15","l0",68.1497313800268,1.17254712618887,0.278049138141796,483.761936164228,32.6984703206108,19.6348781641747,"QLD"
"5532",2592,"CSIRO-MK3.0"," R2","e15","l1",68.0185620428296,1.17305364517961,0.278083426201192,479.488719138317,32.553689503402,19.6673435407574,"QLD"
"5533",2593,"CSIRO-MK3.0"," R2","e15","l2",67.4753131928854,1.17214124882594,0.278036470408551,478.082677218481,32.6985713109025,19.8625120378856,"QLD"
"5534",2594,"CSIRO-MK3.0"," R2","e15","l3",67.2923222241225,1.17160781926941,0.277913421705307,473.298309589154,32.6979187739198,19.9437516451115,"QLD"
"5535",2595,"CSIRO-MK3.0"," R2","e15","l5",66.2583454287844,1.17017106618732,0.277925941081776,469.814832496922,32.5450504897162,19.712100435578,"QLD"
"5536",2596,"CSIRO-MK3.0"," R2","e15","l10",65.6235193771543,1.17042850994039,0.277766453546064,463.059008412529,32.6656918041408,19.6267982466088,"QLD"
"5537",2597,"CSIRO-MK3.0"," R2","e15","l15",65.7657257352956,1.17041450692341,0.27807149785076,458.946846440085,32.623013605189,19.9415060617146,"QLD"
"5538",2598,"CSIRO-MK3.0"," R3","e0","l0",100.553012790927,1.85933570319321,0.32479733818036,733.005437999964,44.2073924205033,16.5180488968617,"QLD"
"5539",2599,"CSIRO-MK3.0"," R3","e0","l1",100.572013363265,1.86048098024912,0.323991915101942,722.770564228995,44.0874595733476,16.4935544551874,"QLD"
"5540",2600,"CSIRO-MK3.0"," R3","e0","l2",98.9857582768425,1.86032926954795,0.323738705956202,725.91834103514,44.0629799850285,16.517853964644,"QLD"
"5541",2601,"CSIRO-MK3.0"," R3","e0","l3",99.5624517243588,1.85888976149727,0.323926406999817,720.776846006629,44.0841785966768,16.5903348825465,"QLD"
"5542",2602,"CSIRO-MK3.0"," R3","e0","l5",98.2498219687725,1.86099408718292,0.324399058445124,716.24381087895,43.776950231404,16.6261322339124,"QLD"
"5543",2603,"CSIRO-MK3.0"," R3","e0","l10",97.2868695184821,1.85756590683013,0.323173478645913,705.262160627171,43.9414162974572,16.337615329324,"QLD"
"5544",2604,"CSIRO-MK3.0"," R3","e0","l15",97.4035457061604,1.85847688000649,0.323600599367637,699.213997359038,43.9946187689202,16.7457263078657,"QLD"
"5545",2605,"CSIRO-MK3.0"," R3","e1","l0",96.3954634353751,1.76647167420015,0.318688795377966,701.159989112057,44.029550619598,16.589285710227,"QLD"
"5546",2606,"CSIRO-MK3.0"," R3","e1","l1",96.2967229963047,1.7652067320887,0.318580610146455,693.490889621899,43.1448168528732,16.5734922041418,"QLD"
"5547",2607,"CSIRO-MK3.0"," R3","e1","l2",95.3699866466457,1.76478408451658,0.318414278117416,692.609043297125,43.6709515270195,16.6056549126166,"QLD"
"5548",2608,"CSIRO-MK3.0"," R3","e1","l3",95.228623743169,1.76455987500958,0.318565477318771,687.324976344826,43.9489951095311,16.717868220649,"QLD"
"5549",2609,"CSIRO-MK3.0"," R3","e1","l5",93.9122368835146,1.76588014350273,0.317951020333567,683.209472394083,43.6166211511591,16.7083170306345,"QLD"
"5550",2610,"CSIRO-MK3.0"," R3","e1","l10",93.0992038065568,1.76130207546521,0.317436282275594,673.105226625921,43.5423188027926,16.4140756056586,"QLD"
"5551",2611,"CSIRO-MK3.0"," R3","e1","l15",93.6331575647229,1.76263860426843,0.318163429656124,668.345409096219,43.5993500068435,16.8202686403703,"QLD"
"5552",2612,"CSIRO-MK3.0"," R3","e2","l0",93.3695927452529,1.75342602015007,0.31550348179735,675.111323929741,42.4780462926719,16.6507719669433,"QLD"
"5553",2613,"CSIRO-MK3.0"," R3","e2","l1",93.7700349064544,1.75137459125835,0.315154784657352,669.933611250599,42.38458245527,16.6328119010315,"QLD"
"5554",2614,"CSIRO-MK3.0"," R3","e2","l2",91.9106828138465,1.75252397311851,0.314808566326974,668.366367695853,42.0556006938568,16.6766302407661,"QLD"
"5555",2615,"CSIRO-MK3.0"," R3","e2","l3",92.360590438568,1.75064430164639,0.315074088139227,665.892833610997,42.3840217044926,16.9246560308617,"QLD"
"5556",2616,"CSIRO-MK3.0"," R3","e2","l5",91.0884016096825,1.75214287126437,0.314787585084559,654.963057182613,42.3382452281658,16.7380956916779,"QLD"
"5557",2617,"CSIRO-MK3.0"," R3","e2","l10",90.0789842737839,1.74863931257278,0.314374836052593,647.107736818725,42.2276440658607,16.4432711175759,"QLD"
"5558",2618,"CSIRO-MK3.0"," R3","e2","l15",90.5428631678456,1.74798160733189,0.314445405201695,643.325768367504,42.1511114109308,16.8929803799139,"QLD"
"5559",2619,"CSIRO-MK3.0"," R3","e3","l0",90.2372262323275,1.6426434519235,0.309025122769526,653.910191933392,41.3690382702043,16.7475660141499,"QLD"
"5560",2620,"CSIRO-MK3.0"," R3","e3","l1",89.4223522652173,1.6398497618502,0.308492533986282,647.798628328019,41.1749027334736,16.7379945045512,"QLD"
"5561",2621,"CSIRO-MK3.0"," R3","e3","l2",88.9381828853861,1.64049757178873,0.30860567381751,647.882634119014,41.2988042298821,16.8314353166032,"QLD"
"5562",2622,"CSIRO-MK3.0"," R3","e3","l3",88.9021251318976,1.64098715118598,0.308689052799309,643.151662006858,41.1327403780888,16.8917622506968,"QLD"
"5563",2623,"CSIRO-MK3.0"," R3","e3","l5",87.6115065600956,1.64389745797962,0.308892271932564,634.710420825286,41.0870157138561,16.8710622028273,"QLD"
"5564",2624,"CSIRO-MK3.0"," R3","e3","l10",86.8476078566397,1.63747988524847,0.308559332988807,626.323612988926,41.290782901342,16.5976311158913,"QLD"
"5565",2625,"CSIRO-MK3.0"," R3","e3","l15",87.0428314473713,1.63981193385553,0.308862635647529,622.940895715146,41.0391259283642,17.0242414317967,"QLD"
"5566",2626,"CSIRO-MK3.0"," R3","e5","l0",86.9316765148426,1.58745870052371,0.306557373733085,625.130655316752,38.6225122856558,18.2440495509771,"QLD"
"5567",2627,"CSIRO-MK3.0"," R3","e5","l1",86.7385995716089,1.58869198523462,0.30652191126137,620.073229423724,38.724314472347,18.235687679128,"QLD"
"5568",2628,"CSIRO-MK3.0"," R3","e5","l2",86.3397268828237,1.58807293802965,0.306635649685632,618.570296268445,38.6734079147573,18.2286820132576,"QLD"
"5569",2629,"CSIRO-MK3.0"," R3","e5","l3",85.5628860747442,1.58547043451108,0.306224878113426,611.340541057871,38.6376171663869,18.3045790227537,"QLD"
"5570",2630,"CSIRO-MK3.0"," R3","e5","l5",84.6702377861366,1.58564393175766,0.305780737107852,612.024275804288,38.4682125004474,18.3252063167747,"QLD"
"5571",2631,"CSIRO-MK3.0"," R3","e5","l10",83.7319048580015,1.58567963226233,0.306314209665288,599.945258436492,38.6009564026608,18.0765748988604,"QLD"
"5572",2632,"CSIRO-MK3.0"," R3","e5","l15",83.8813256737078,1.58540802949574,0.305899756021972,597.107718262123,38.6116051085992,18.4746332001698,"QLD"
"5573",2633,"CSIRO-MK3.0"," R3","e10","l0",74.7492194443941,1.34234735392965,0.287510810921958,533.397115548723,35.4435443441616,18.1263409362407,"QLD"
"5574",2634,"CSIRO-MK3.0"," R3","e10","l1",74.5558803580934,1.34194955520798,0.287545941173448,527.686888672179,35.4731744882884,18.1396212262276,"QLD"
"5575",2635,"CSIRO-MK3.0"," R3","e10","l2",74.2534620845923,1.34289732668549,0.287488432622922,526.008221480879,35.4305115979514,18.0673065012263,"QLD"
"5576",2636,"CSIRO-MK3.0"," R3","e10","l3",73.9726376621285,1.34241155232303,0.287396458370495,523.861025052611,35.4127005994087,18.2217179623549,"QLD"
"5577",2637,"CSIRO-MK3.0"," R3","e10","l5",72.2860225213924,1.34073655761313,0.286676269352029,518.121184999472,35.2221819121041,18.1468279025983,"QLD"
"5578",2638,"CSIRO-MK3.0"," R3","e10","l10",71.6789780926192,1.33997018856462,0.287238220989821,511.546668567462,35.4494539424195,17.8344092968444,"QLD"
"5579",2639,"CSIRO-MK3.0"," R3","e10","l15",72.2632116439054,1.3413607905386,0.287388270007796,509.935643684003,35.4126298771007,18.2829463005473,"QLD"
"5580",2640,"CSIRO-MK3.0"," R3","e15","l0",66.9038915300975,1.15347711835057,0.2760788937303,476.316082887934,32.4345537810586,19.3078559938353,"QLD"
"5581",2641,"CSIRO-MK3.0"," R3","e15","l1",66.7717404572526,1.15387959696818,0.276101671806828,472.035236700322,32.290894559992,19.3317842854362,"QLD"
"5582",2642,"CSIRO-MK3.0"," R3","e15","l2",66.2454439146677,1.153162678238,0.276067859886098,470.780927600572,32.4346512061311,19.5365089449333,"QLD"
"5583",2643,"CSIRO-MK3.0"," R3","e15","l3",66.0462795388186,1.15256812016014,0.275947789486963,466.147341678152,32.4340148363262,19.6123855032842,"QLD"
"5584",2644,"CSIRO-MK3.0"," R3","e15","l5",65.024883475923,1.15106647950597,0.275938273589418,462.691233449732,32.2809031567886,19.3789690533828,"QLD"
"5585",2645,"CSIRO-MK3.0"," R3","e15","l10",64.4272367406869,1.1512944183778,0.275794761619181,456.182969835936,32.4013384379214,19.2880720633897,"QLD"
"5586",2646,"CSIRO-MK3.0"," R3","e15","l15",64.5929051766172,1.15139233355876,0.27608765529294,452.106854732847,32.3635453969473,19.6100606919499,"QLD"
"5587",2647,"ECHAM5"," R1","e0","l0",101.343833329249,1.87083869241178,0.325961580383591,737.711528883665,44.34698465775,16.6031250704196,"QLD"
"5588",2648,"ECHAM5"," R1","e0","l1",101.365071917418,1.87193320132792,0.32516026905796,727.437376597663,44.2309256250155,16.5795036240248,"QLD"
"5589",2649,"ECHAM5"," R1","e0","l2",99.7666976592271,1.87174890132155,0.324903482760419,730.620237402036,44.2124227411114,16.6042208733561,"QLD"
"5590",2650,"ECHAM5"," R1","e0","l3",100.342916836473,1.87020266836043,0.325080102484208,725.44305381598,44.2368273361353,16.6774415735097,"QLD"
"5591",2651,"ECHAM5"," R1","e0","l5",99.0254472744651,1.87248218047898,0.325559379998595,720.740829638089,43.9330538720242,16.7142780773342,"QLD"
"5592",2652,"ECHAM5"," R1","e0","l10",98.0574897323735,1.86891989025753,0.324325139627035,709.83813040948,44.0989367561997,16.4226580963877,"QLD"
"5593",2653,"ECHAM5"," R1","e0","l15",98.1692785731284,1.86993474024348,0.324762587988516,703.745625170995,44.1389002953656,16.8327585996187,"QLD"
"5594",2654,"ECHAM5"," R1","e1","l0",97.1756656185724,1.77791085036006,0.319765786553035,705.840820475714,44.1532503537019,16.6769653961645,"QLD"
"5595",2655,"ECHAM5"," R1","e1","l1",97.0711545431055,1.77657085645478,0.319653954938985,698.052934516454,43.2835265892209,16.6614495881542,"QLD"
"5596",2656,"ECHAM5"," R1","e1","l2",96.1309883185662,1.77617799083237,0.319491789996391,697.115922026569,43.7964815791929,16.6929436610313,"QLD"
"5597",2657,"ECHAM5"," R1","e1","l3",95.9972094324417,1.77587721962482,0.319632226674003,691.844959350419,44.0742687569582,16.8070245558803,"QLD"
"5598",2658,"ECHAM5"," R1","e1","l5",94.6795716089196,1.7772788082948,0.319003741569759,687.60844868666,43.7465362701914,16.7984029804298,"QLD"
"5599",2659,"ECHAM5"," R1","e1","l10",93.8681850782363,1.77266219456214,0.318485173993395,677.426740585361,43.6759625663399,16.5019144137274,"QLD"
"5600",2660,"ECHAM5"," R1","e1","l15",94.371922595147,1.77402287954465,0.319230711938872,672.752503916854,43.7288927787449,16.9099246894417,"QLD"
"5601",2661,"ECHAM5"," R1","e2","l0",94.1089764465578,1.76483642193489,0.316594255928067,679.135155078257,42.6148988626665,16.7390759310685,"QLD"
"5602",2662,"ECHAM5"," R1","e2","l1",94.4982060612179,1.76279824518133,0.31623799870431,673.924251299468,42.51722668414,16.7215963872965,"QLD"
"5603",2663,"ECHAM5"," R1","e2","l2",92.6481503118761,1.76389157830272,0.315892088219698,672.268629015889,42.1887010525097,16.7651823207678,"QLD"
"5604",2664,"ECHAM5"," R1","e2","l3",93.0882397253998,1.76196787739173,0.316160671718535,669.818332899013,42.5227175364853,17.0165030731994,"QLD"
"5605",2665,"ECHAM5"," R1","e2","l5",91.8012736477889,1.76348742272239,0.315880670059414,658.959454769501,42.4725447592209,16.8292411479284,"QLD"
"5606",2666,"ECHAM5"," R1","e2","l10",90.7942466622917,1.76001357263885,0.315449408226414,650.878231099341,42.3668256844394,16.5315557382419,"QLD"
"5607",2667,"ECHAM5"," R1","e2","l15",91.2371742532589,1.75943537964486,0.315531986634596,647.23147112818,42.2826362482738,16.9823759567458,"QLD"
"5608",2668,"ECHAM5"," R1","e3","l0",90.9544649013318,1.65306052716915,0.310099333255494,658.020800110535,41.5066551504424,16.8343856157211,"QLD"
"5609",2669,"ECHAM5"," R1","e3","l1",90.1420586382039,1.65027528884821,0.309564466042502,651.823829146451,41.3139895972563,16.8264929626195,"QLD"
"5610",2670,"ECHAM5"," R1","e3","l2",89.6573067986406,1.65092197188642,0.309681023863959,651.934553519823,41.4380425936542,16.9189957796189,"QLD"
"5611",2671,"ECHAM5"," R1","e3","l3",89.6296391884564,1.65139630087651,0.309760291747807,647.148825621116,41.2779024118208,16.9803383185761,"QLD"
"5612",2672,"ECHAM5"," R1","e3","l5",88.3232384220697,1.65436303417664,0.309962339088088,638.718695321586,41.2255814298987,16.9615193413454,"QLD"
"5613",2673,"ECHAM5"," R1","e3","l10",87.5523626175709,1.64791749615688,0.309627530514263,630.148629847099,41.4294128859183,16.6852817633771,"QLD"
"5614",2674,"ECHAM5"," R1","e3","l15",87.7343676109798,1.65021770750172,0.309933771532087,626.792588693206,41.1806188640185,17.1135882751725,"QLD"
"5615",2675,"ECHAM5"," R1","e5","l0",87.6391059928574,1.59795127401594,0.30755642153963,629.052177377162,38.7416630474036,18.3406287318852,"QLD"
"5616",2676,"ECHAM5"," R1","e5","l1",87.4310950891115,1.59925283282064,0.307492118699884,623.959021220799,38.8427763537038,18.3326222400938,"QLD"
"5617",2677,"ECHAM5"," R1","e5","l2",87.0364534036256,1.59859104023781,0.307611201460531,622.482653387124,38.7876639724709,18.3246499574219,"QLD"
"5618",2678,"ECHAM5"," R1","e5","l3",86.2495158680715,1.59595347067807,0.307181559874152,615.227178233908,38.7569221638842,18.4028043295955,"QLD"
"5619",2679,"ECHAM5"," R1","e5","l5",85.3482601872413,1.5961175202392,0.306771261857648,615.872456968646,38.5803641183884,18.4222934818594,"QLD"
"5620",2680,"ECHAM5"," R1","e5","l10",84.3878908960847,1.59617386641912,0.307290471318993,603.6020861211,38.7154869822552,18.1729736906942,"QLD"
"5621",2681,"ECHAM5"," R1","e5","l15",84.5281389881857,1.59590994298924,0.306861954995838,600.722225703066,38.7260454663192,18.5715705170354,"QLD"
"5622",2682,"ECHAM5"," R1","e10","l0",75.324643832515,1.35113837081008,0.288303206289129,536.36056544201,35.5564039855381,18.2289426831994,"QLD"
"5623",2683,"ECHAM5"," R1","e10","l1",75.1255231038667,1.35077441576868,0.288334749020578,530.634962546173,35.5917901615612,18.2429262534366,"QLD"
"5624",2684,"ECHAM5"," R1","e10","l2",74.8227745997719,1.35170316440053,0.288283975532977,528.880373196444,35.5435316305375,18.1712369137618,"QLD"
"5625",2685,"ECHAM5"," R1","e10","l3",74.554642045591,1.35120541381184,0.288184702694707,526.721633694251,35.526134641259,18.3251745830872,"QLD"
"5626",2686,"ECHAM5"," R1","e10","l5",72.8598273157142,1.34950997657143,0.287468997157703,521.001001514378,35.3373150210246,18.2531010866689,"QLD"
"5627",2687,"ECHAM5"," R1","e10","l10",72.2411315915175,1.34878535056487,0.288030905066989,514.288559090346,35.5675269966014,17.9377731348912,"QLD"
"5628",2688,"ECHAM5"," R1","e10","l15",72.8143641301431,1.35013708495535,0.288176604335604,512.75711627386,35.5262532102643,18.3896150697721,"QLD"
"5629",2689,"ECHAM5"," R1","e15","l0",67.394239241723,1.16075773665216,0.276785023852426,478.794953247416,32.5248503286275,19.4163799206901,"QLD"
"5630",2690,"ECHAM5"," R1","e15","l1",67.2629228566773,1.16117045399733,0.276808607122803,474.525330748293,32.3786680164631,19.4421112720156,"QLD"
"5631",2691,"ECHAM5"," R1","e15","l2",66.727164739836,1.16035859915428,0.276771016833663,473.206978756934,32.524956157431,19.6451084018569,"QLD"
"5632",2692,"ECHAM5"," R1","e15","l3",66.5426492321305,1.15981568640564,0.276649463303329,468.539056542795,32.5242931503453,19.7238292634196,"QLD"
"5633",2693,"ECHAM5"," R1","e15","l5",65.4944596000947,1.1583590664668,0.276660168965464,465.030768260476,32.3726144561078,19.4889648047625,"QLD"
"5634",2694,"ECHAM5"," R1","e15","l10",64.8861525994726,1.15859035868198,0.276498600069317,458.456631371519,32.4922959407559,19.3981594122539,"QLD"
"5635",2695,"ECHAM5"," R1","e15","l15",65.0530532403849,1.15865755826235,0.276797015067132,454.370946987183,32.4498592453892,19.7193732341751,"QLD"
"5636",2696,"ECHAM5"," R2","e0","l0",102.878692563949,1.89927726809401,0.328815278771799,748.556687205564,44.8482239589794,16.7963009907457,"QLD"
"5637",2697,"ECHAM5"," R2","e0","l1",102.901513549848,1.90051720943302,0.328042308756267,738.154370206757,44.7502368187997,16.7762619420828,"QLD"
"5638",2698,"ECHAM5"," R2","e0","l2",101.286906235246,1.90020766982343,0.327770619296643,741.468701875419,44.7333140473347,16.7983542218339,"QLD"
"5639",2699,"ECHAM5"," R2","e0","l3",101.859528494207,1.89862075145356,0.327950469836651,736.146500828909,44.7587106536957,16.873028440919,"QLD"
"5640",2700,"ECHAM5"," R2","e0","l5",100.561244198633,1.90098876424599,0.328421811500448,731.260364482296,44.4497349162702,16.9121429492196,"QLD"
"5641",2701,"ECHAM5"," R2","e0","l10",99.5688012815546,1.89729183388408,0.327172245888505,720.554619416362,44.622679510212,16.6158941766247,"QLD"
"5642",2702,"ECHAM5"," R2","e0","l15",99.6553941234481,1.89844958251342,0.327628570921661,714.282326516695,44.6545787999639,17.0316124922305,"QLD"
"5643",2703,"ECHAM5"," R2","e1","l0",98.6446943327319,1.80575879756361,0.322482342417061,716.273733225535,44.6170890136273,16.8715225333755,"QLD"
"5644",2704,"ECHAM5"," R2","e1","l1",98.5335470812628,1.80432253750041,0.322366876571323,708.313682276639,43.755750899436,16.8590576435847,"QLD"
"5645",2705,"ECHAM5"," R2","e1","l2",97.5645222577732,1.80391819681972,0.322195119770186,707.362392160576,44.247924357478,16.8886579443119,"QLD"
"5646",2706,"ECHAM5"," R2","e1","l3",97.4467854903778,1.80357048928272,0.322342226245382,701.963184546912,44.5362746249884,17.0019682409766,"QLD"
"5647",2707,"ECHAM5"," R2","e1","l5",96.1485613258323,1.80506896227598,0.321699228516081,697.783060371876,44.1850653733127,16.9974717682635,"QLD"
"5648",2708,"ECHAM5"," R2","e1","l10",95.3221853035968,1.800332882558,0.321171232717461,687.431801008643,44.1307623186731,16.6974108642491,"QLD"
"5649",2709,"ECHAM5"," R2","e1","l15",95.7598925288301,1.80168464605231,0.321924142881471,682.758895927691,44.1839071863797,17.1099099294515,"QLD"
"5650",2710,"ECHAM5"," R2","e2","l0",95.4913649979513,1.79188168316614,0.319232893452863,688.497395705781,43.074997018266,16.9351713043463,"QLD"
"5651",2711,"ECHAM5"," R2","e2","l1",95.8586932755541,1.78981930366717,0.318875725424732,683.232503593899,42.9729741299525,16.9200149505574,"QLD"
"5652",2712,"ECHAM5"," R2","e2","l2",94.0159553341102,1.79089922807179,0.318517198138579,681.461093801772,42.632434720872,16.9626637762703,"QLD"
"5653",2713,"ECHAM5"," R2","e2","l3",94.4528946782928,1.78891213960014,0.318799388405751,678.997844224796,42.9817202821141,17.2164477681334,"QLD"
"5654",2714,"ECHAM5"," R2","e2","l5",93.1403436570894,1.79035276873037,0.318509702156007,668.320717421011,42.9076581058325,17.0283305874444,"QLD"
"5655",2715,"ECHAM5"," R2","e2","l10",92.1498925663065,1.78689129359554,0.318062249461946,659.89860445552,42.8186813733191,16.7254910533258,"QLD"
"5656",2716,"ECHAM5"," R2","e2","l15",92.5361283736071,1.78630186419468,0.318138560505759,656.373070160043,42.7287170678028,17.1845583502087,"QLD"
"5657",2717,"ECHAM5"," R2","e3","l0",92.359276259644,1.67821949464269,0.312730954683502,667.652647171053,41.9793590044719,17.0292285363015,"QLD"
"5658",2718,"ECHAM5"," R2","e3","l1",91.5604386308929,1.67544767609797,0.31219874843373,661.272471523262,41.788106005697,17.0247327169636,"QLD"
"5659",2719,"ECHAM5"," R2","e3","l2",91.0475129596423,1.67605513590388,0.312316326781001,661.431397034903,41.9105676992331,17.1139529627631,"QLD"
"5660",2720,"ECHAM5"," R2","e3","l3",91.0419389372459,1.67656753736082,0.312400873626757,656.515233378741,41.7516492379946,17.1804360126669,"QLD"
"5661",2721,"ECHAM5"," R2","e3","l5",89.7114106107038,1.67949660040904,0.312561021091824,648.201819276437,41.6933181986678,17.1626480790088,"QLD"
"5662",2722,"ECHAM5"," R2","e3","l10",88.9294724072795,1.67298664862756,0.312254003110866,639.437535093748,41.9012006968842,16.882704182819,"QLD"
"5663",2723,"ECHAM5"," R2","e3","l15",89.0964614916127,1.67530263599474,0.312567831169872,635.945685498882,41.6505259127007,17.3186325332383,"QLD"
"5664",2724,"ECHAM5"," R2","e5","l0",88.9881897113752,1.62233369948808,0.310003071717802,638.180403359002,39.1551667271415,18.5496370357287,"QLD"
"5665",2725,"ECHAM5"," R2","e5","l1",88.767600998655,1.62367123295553,0.309917666927504,632.89367571997,39.2418231349438,18.5454890874389,"QLD"
"5666",2726,"ECHAM5"," R2","e5","l2",88.3683355556568,1.6230587172322,0.310041580305551,631.508036254672,39.1844799814862,18.5331569871923,"QLD"
"5667",2727,"ECHAM5"," R2","e5","l3",87.5570166635793,1.62026367906947,0.309585924478597,624.120562599273,39.1537799368962,18.6144464360608,"QLD"
"5668",2728,"ECHAM5"," R2","e5","l5",86.6594761609565,1.62044386961497,0.309184352954617,624.813684786204,38.9871534425765,18.6356843481539,"QLD"
"5669",2729,"ECHAM5"," R2","e5","l10",85.6672731490573,1.62052779807709,0.309689276400604,612.230652302969,39.1096876483061,18.3837574038887,"QLD"
"5670",2730,"ECHAM5"," R2","e5","l15",85.7822678960394,1.6202051541768,0.309254058120132,609.177015619935,39.1198791039642,18.7818983447854,"QLD"
