GCM,RCM,Edge_Treatment,Landscape_Treatment,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,region
CSIRO-MK3.0,R2,e2,l3,242.5445423,0.059470008,0.053085969,380.6151107,5.427306673,1.874163744,NSW_BHILL
CSIRO-MK3.0,R2,e2,l5,235.9023745,0.05953374,0.053134921,376.9099725,5.431473663,2.231118916,NSW_BHILL
CSIRO-MK3.0,R2,e2,l10,221.3889863,0.060244412,0.053753229,371.9887813,5.492391088,2.349973273,NSW_BHILL
CSIRO-MK3.0,R2,e2,l15,202.6747976,0.060454259,0.053917018,354.3950326,5.506571213,2.440163878,NSW_BHILL
CSIRO-MK3.0,R2,e3,l0,259.066019,0.059437211,0.053060774,397.6724379,5.425161577,1.873809829,NSW_BHILL
CSIRO-MK3.0,R2,e3,l1,249.6771127,0.060219566,0.053737306,395.9013784,5.491323338,1.943774995,NSW_BHILL
CSIRO-MK3.0,R2,e3,l2,244.5620076,0.059486174,0.053097961,376.6364087,5.428289602,1.951001772,NSW_BHILL
CSIRO-MK3.0,R2,e3,l3,239.3126633,0.060309747,0.053807093,380.2148092,5.497307653,1.912813549,NSW_BHILL
CSIRO-MK3.0,R2,e3,l5,232.3324201,0.060339781,0.053829814,376.0715041,5.499212102,2.268023721,NSW_BHILL
CSIRO-MK3.0,R2,e3,l10,217.2237564,0.0604523,0.05391581,370.3294828,5.506493684,2.349501239,NSW_BHILL
CSIRO-MK3.0,R2,e3,l15,200.4480171,0.061427514,0.054791582,353.9926633,5.595771743,2.438380625,NSW_BHILL
CSIRO-MK3.0,R2,e5,l0,258.9161995,0.060909104,0.054391142,402.6835194,5.561482831,2.256234911,NSW_BHILL
CSIRO-MK3.0,R2,e5,l1,249.0847762,0.06109454,0.054535753,400.2238202,5.573989942,2.318645987,NSW_BHILL
CSIRO-MK3.0,R2,e5,l2,244.0621679,0.061005558,0.054465523,382.359716,5.567837903,2.310746146,NSW_BHILL
CSIRO-MK3.0,R2,e5,l3,237.5714848,0.061131264,0.054563938,384.9070347,5.576386047,2.294956999,NSW_BHILL
CSIRO-MK3.0,R2,e5,l5,231.1835558,0.061175957,0.054598216,380.7732535,5.579299908,2.707142427,NSW_BHILL
CSIRO-MK3.0,R2,e5,l10,216.0310129,0.061332137,0.054718794,375.5142305,5.589618169,2.646010609,NSW_BHILL
CSIRO-MK3.0,R2,e5,l15,198.8185208,0.061643995,0.054972402,357.7930246,5.612574803,2.768175986,NSW_BHILL
CSIRO-MK3.0,R2,e10,l0,242.5902691,0.060456899,0.053919284,397.5714027,5.50678461,2.310954777,NSW_BHILL
CSIRO-MK3.0,R2,e10,l1,233.48102,0.06049444,0.05394788,395.2079429,5.509196835,2.391393797,NSW_BHILL
CSIRO-MK3.0,R2,e10,l2,228.3055016,0.060462948,0.053923654,376.8766363,5.507132339,2.370126726,NSW_BHILL
CSIRO-MK3.0,R2,e10,l3,222.83621,0.060473091,0.053931314,380.404072,5.507772144,2.331499547,NSW_BHILL
CSIRO-MK3.0,R2,e10,l5,216.0941329,0.060498416,0.053950654,375.5641561,5.509408313,2.54242147,NSW_BHILL
CSIRO-MK3.0,R2,e10,l10,202.2334682,0.060538571,0.05398125,370.6799057,5.511991716,2.700844659,NSW_BHILL
CSIRO-MK3.0,R2,e10,l15,185.7686537,0.061487033,0.054836644,353.5919532,5.599550321,2.643217827,NSW_BHILL
CSIRO-MK3.0,R2,e15,l0,234.615077,0.061395754,0.054767364,395.5944538,5.593725669,2.884288038,NSW_BHILL
CSIRO-MK3.0,R2,e15,l1,225.2821741,0.061413914,0.054781156,393.3927154,5.594885917,2.917461767,NSW_BHILL
CSIRO-MK3.0,R2,e15,l2,220.2038886,0.061416106,0.054782876,375.2852828,5.595035602,2.920129344,NSW_BHILL
CSIRO-MK3.0,R2,e15,l3,214.3237883,0.06143547,0.054797587,378.2237969,5.596272227,2.886570728,NSW_BHILL
CSIRO-MK3.0,R2,e15,l5,208.4493295,0.061433172,0.054795748,373.9761714,5.596109877,3.102857593,NSW_BHILL
CSIRO-MK3.0,R2,e15,l10,194.8379603,0.061465724,0.054820474,368.5889373,5.598191645,3.202496148,NSW_BHILL
CSIRO-MK3.0,R2,e15,l15,179.9621296,0.061762066,0.055062295,351.6812875,5.620155755,3.031348153,NSW_BHILL
CSIRO-MK3.0,R3,e0,l0,275.8170869,0.058068782,0.051903821,385.8247701,5.314521601,1.519385566,NSW_BHILL
CSIRO-MK3.0,R3,e0,l1,265.8301366,0.058687793,0.052439508,384.0018174,5.367067433,1.873271553,NSW_BHILL
CSIRO-MK3.0,R3,e0,l2,260.2210845,0.05831133,0.052092913,365.4577799,5.330868698,1.864715893,NSW_BHILL
CSIRO-MK3.0,R3,e0,l3,255.3032668,0.05896717,0.052663901,369.3847701,5.387099844,1.829153769,NSW_BHILL
CSIRO-MK3.0,R3,e0,l5,247.0946153,0.059101763,0.052771221,364.2909563,5.3966171,2.224475349,NSW_BHILL
CSIRO-MK3.0,R3,e0,l10,232.2956966,0.059900745,0.053452535,359.9257389,5.462273772,2.34303581,NSW_BHILL
CSIRO-MK3.0,R3,e0,l15,212.9639963,0.06002006,0.05354427,342.6549828,5.470089996,2.436501628,NSW_BHILL
CSIRO-MK3.0,R3,e1,l0,268.4183572,0.059861447,0.053484585,386.2608188,5.472467679,1.871911829,NSW_BHILL
CSIRO-MK3.0,R3,e1,l1,258.7587209,0.060384087,0.053944564,384.2201892,5.518415874,1.951121754,NSW_BHILL
CSIRO-MK3.0,R3,e1,l2,252.6843761,0.060045016,0.053627819,365.3209197,5.48486387,1.942310231,NSW_BHILL
CSIRO-MK3.0,R3,e1,l3,247.9705962,0.060133044,0.053696322,368.8440459,5.490772191,1.915415913,NSW_BHILL
CSIRO-MK3.0,R3,e1,l5,240.0829742,0.06023415,0.053774188,364.1218538,5.497418573,2.242366397,NSW_BHILL
CSIRO-MK3.0,R3,e1,l10,225.2663516,0.060924637,0.054370795,359.1757425,5.555741465,2.359651907,NSW_BHILL
CSIRO-MK3.0,R3,e1,l15,206.6084108,0.06099173,0.054422024,341.9918302,5.560075411,2.449994643,NSW_BHILL
CSIRO-MK3.0,R3,e2,l0,261.2626817,0.058496629,0.052240082,381.7427889,5.343862093,1.8245319,NSW_BHILL
CSIRO-MK3.0,R3,e2,l1,251.2266827,0.059531956,0.053158742,380.3160635,5.436266258,1.925095337,NSW_BHILL
CSIRO-MK3.0,R3,e2,l2,246.9026004,0.058994929,0.052681221,361.7626256,5.388192925,1.926087074,NSW_BHILL
CSIRO-MK3.0,R3,e2,l3,240.1036108,0.059264246,0.052897393,364.4632163,5.40748075,1.875131211,NSW_BHILL
CSIRO-MK3.0,R3,e2,l5,233.196879,0.05932286,0.052942428,360.2506265,5.411314212,2.219529244,NSW_BHILL
CSIRO-MK3.0,R3,e2,l10,218.6111809,0.059957365,0.053494269,355.528239,5.465665088,2.333681386,NSW_BHILL
CSIRO-MK3.0,R3,e2,l15,200.2269711,0.060147831,0.053642869,338.3841039,5.47852415,2.421705538,NSW_BHILL
CSIRO-MK3.0,R3,e3,l0,256.7756311,0.059236251,0.05287591,381.1107071,5.40565383,1.870990325,NSW_BHILL
CSIRO-MK3.0,R3,e3,l1,247.243209,0.059933837,0.053479015,379.2705992,5.464623053,1.936750953,NSW_BHILL
CSIRO-MK3.0,R3,e3,l2,241.9749018,0.05928028,0.052909342,360.2173831,5.408464831,1.946330845,NSW_BHILL
CSIRO-MK3.0,R3,e3,l3,236.8921934,0.06001434,0.053541308,364.066252,5.469964492,1.909623046,NSW_BHILL
CSIRO-MK3.0,R3,e3,l5,229.6545116,0.060042648,0.053562744,359.4539787,5.471761475,2.252202123,NSW_BHILL
CSIRO-MK3.0,R3,e3,l10,214.4506009,0.060143996,0.053640199,354.0176067,5.478319581,2.332599465,NSW_BHILL
CSIRO-MK3.0,R3,e3,l15,197.9566464,0.061146595,0.05454147,338.1064861,5.570285823,2.421478572,NSW_BHILL
CSIRO-MK3.0,R3,e5,l0,256.4589387,0.060677794,0.054179395,385.9784779,5.539286134,2.251201338,NSW_BHILL
CSIRO-MK3.0,R3,e5,l1,246.4756974,0.06084369,0.054308748,383.524474,5.550471798,2.308776013,NSW_BHILL
CSIRO-MK3.0,R3,e5,l2,241.2796764,0.060763516,0.054245493,365.746679,5.544933467,2.302681466,NSW_BHILL
CSIRO-MK3.0,R3,e5,l3,234.9980689,0.060876479,0.0543339,368.626978,5.552609986,2.290764929,NSW_BHILL
CSIRO-MK3.0,R3,e5,l5,228.397859,0.060917771,0.05436559,364.0490689,5.555304693,2.685611037,NSW_BHILL
CSIRO-MK3.0,R3,e5,l10,213.1497674,0.061058259,0.054474045,359.0164899,5.564584373,2.626940581,NSW_BHILL
CSIRO-MK3.0,R3,e5,l15,196.2168479,0.061377084,0.054733544,341.7340462,5.588095608,2.744710262,NSW_BHILL
CSIRO-MK3.0,R3,e10,l0,240.3682827,0.060152799,0.05364687,381.2021747,5.478880323,2.302617912,NSW_BHILL
CSIRO-MK3.0,R3,e10,l1,231.1371503,0.060186009,0.053672165,378.8267064,5.481013521,2.382271069,NSW_BHILL
CSIRO-MK3.0,R3,e10,l2,225.7832466,0.06015724,0.053650044,360.6133206,5.479129413,2.358906461,NSW_BHILL
CSIRO-MK3.0,R3,e10,l3,220.5153488,0.060166918,0.053657358,364.4006127,5.479740817,2.325997724,NSW_BHILL
CSIRO-MK3.0,R3,e10,l5,213.5338877,0.060189624,0.053674693,359.1931025,5.481206959,2.522915382,NSW_BHILL
CSIRO-MK3.0,R3,e10,l10,199.5530131,0.060225206,0.053701804,354.5086746,5.483495983,2.67833816,NSW_BHILL
CSIRO-MK3.0,R3,e10,l15,183.4357164,0.06120224,0.054583593,337.8795126,5.573816845,2.623287639,NSW_BHILL
CSIRO-MK3.0,R3,e15,l0,232.560554,0.061119474,0.054520765,379.4039898,5.56853528,2.865594467,NSW_BHILL
CSIRO-MK3.0,R3,e15,l1,223.0706709,0.061135385,0.054532845,377.1842838,5.569551216,2.899261334,NSW_BHILL
CSIRO-MK3.0,R3,e15,l2,217.8603336,0.061136518,0.054533768,359.1653302,5.569632967,2.899049758,NSW_BHILL
CSIRO-MK3.0,R3,e15,l3,212.0928645,0.061154687,0.054547564,362.4422839,5.570793215,2.872157841,NSW_BHILL
CSIRO-MK3.0,R3,e15,l5,206.0338356,0.061152864,0.054546095,357.7480763,5.570663105,3.073352602,NSW_BHILL
CSIRO-MK3.0,R3,e15,l10,192.3577561,0.061181716,0.054568016,352.5841689,5.572508831,3.174600591,NSW_BHILL
CSIRO-MK3.0,R3,e15,l15,177.6918753,0.061484644,0.054815427,336.1371774,5.594998756,3.003693464,NSW_BHILL
ECHAM5,R1,e0,l0,279.3267555,0.058213035,0.052046439,409.3995569,5.330707883,1.523035658,NSW_BHILL
ECHAM5,R1,e0,l1,269.5595127,0.058932875,0.052670503,407.6267431,5.392035982,1.882815215,NSW_BHILL
ECHAM5,R1,e0,l2,264.1277416,0.05848914,0.052261834,389.0808369,5.349341318,1.871060001,NSW_BHILL
ECHAM5,R1,e0,l3,259.1351258,0.059261286,0.052934349,392.7753566,5.415596344,1.833682288,NSW_BHILL
ECHAM5,R1,e0,l5,251.2496423,0.059406417,0.053049929,388.1129827,5.425832471,2.244336799,NSW_BHILL
ECHAM5,R1,e0,l10,236.5479422,0.060336833,0.053844291,383.5263773,5.502484439,2.373514599,NSW_BHILL
ECHAM5,R1,e0,l15,216.9801103,0.060466743,0.053944141,365.7941608,5.510988445,2.470905082,NSW_BHILL
ECHAM5,R1,e1,l0,271.9437075,0.060079166,0.05368897,409.7882599,5.494493582,1.875766121,NSW_BHILL
ECHAM5,R1,e1,l1,262.4806415,0.060690893,0.054227996,407.7648205,5.548401161,1.96019598,NSW_BHILL
ECHAM5,R1,e1,l2,256.5264132,0.060292132,0.053855233,388.8022751,5.50888979,1.949106052,NSW_BHILL
ECHAM5,R1,e1,l3,251.7754017,0.060394367,0.053934834,391.9796239,5.515760315,1.919050398,NSW_BHILL
ECHAM5,R1,e1,l5,244.1273817,0.060507834,0.054022215,387.7698473,5.523218064,2.261944653,NSW_BHILL
ECHAM5,R1,e1,l10,229.4357036,0.061317583,0.054722387,382.5574306,5.591717976,2.385883362,NSW_BHILL
ECHAM5,R1,e1,l15,210.511555,0.061390619,0.054778148,364.9327968,5.596434194,2.481744817,NSW_BHILL
ECHAM5,R1,e2,l0,264.7755486,0.058679495,0.052413101,405.0671902,5.362704318,1.827632019,NSW_BHILL
ECHAM5,R1,e2,l1,254.9317942,0.05989796,0.053494727,403.7621134,5.471545392,1.936475573,NSW_BHILL
ECHAM5,R1,e2,l2,250.7741263,0.0592652,0.052931929,385.254151,5.414872869,1.932576655,NSW_BHILL
ECHAM5,R1,e2,l3,243.628254,0.059581182,0.053185653,387.4050789,5.437519387,1.879890469,NSW_BHILL
ECHAM5,R1,e2,l5,237.0753652,0.059647361,0.053236493,383.8497229,5.441847192,2.241243979,NSW_BHILL
ECHAM5,R1,e2,l10,222.5812814,0.060392346,0.053884848,378.8163026,5.505745261,2.362467574,NSW_BHILL
ECHAM5,R1,e2,l15,203.8062088,0.06061147,0.054055912,361.1346285,5.520557515,2.454846613,NSW_BHILL
ECHAM5,R1,e3,l0,260.1064271,0.059546514,0.053159015,404.4298353,5.435251473,1.880147055,NSW_BHILL
ECHAM5,R1,e3,l1,250.749895,0.060367052,0.053868732,402.6426675,5.50467444,1.951917588,NSW_BHILL
ECHAM5,R1,e3,l2,245.6690709,0.059596672,0.053197106,383.5239319,5.438455108,1.957584892,NSW_BHILL
ECHAM5,R1,e3,l3,240.3734524,0.060461929,0.053942148,387.0014967,5.510970022,1.920147209,NSW_BHILL
ECHAM5,R1,e3,l5,233.4984011,0.060492907,0.053965592,382.9881725,5.512934729,2.279722431,NSW_BHILL
ECHAM5,R1,e3,l10,218.4048384,0.060609819,0.05405495,377.0876061,5.520502247,2.362312608,NSW_BHILL
ECHAM5,R1,e3,l15,201.5904737,0.061568916,0.05491573,360.6730196,5.608200941,2.451764852,NSW_BHILL
ECHAM5,R1,e5,l0,260.054409,0.061027936,0.054497805,409.5213909,5.572410577,2.265298677,NSW_BHILL
ECHAM5,R1,e5,l1,250.2639487,0.061221366,0.054648683,407.0109899,5.58546231,2.329197834,NSW_BHILL
ECHAM5,R1,e5,l2,245.280015,0.061128339,0.054575237,389.3557655,5.579027789,2.32021824,NSW_BHILL
ECHAM5,R1,e5,l3,238.7305568,0.061260226,0.054678498,391.7662264,5.58799697,2.304290926,NSW_BHILL
ECHAM5,R1,e5,l5,232.4116962,0.061306487,0.054713989,387.74948,5.591013691,2.722482746,NSW_BHILL
ECHAM5,R1,e5,l10,217.2893403,0.061469462,0.054839829,382.365329,5.601783692,2.660844806,NSW_BHILL
ECHAM5,R1,e5,l15,200.005019,0.061777656,0.055090306,364.5575451,5.624443644,2.785195024,NSW_BHILL
ECHAM5,R1,e10,l0,243.631431,0.0606135,0.054057732,404.2500501,5.52073445,2.320342832,NSW_BHILL
ECHAM5,R1,e10,l1,234.5484473,0.060652509,0.054087443,401.840735,5.523241092,2.401087487,NSW_BHILL
ECHAM5,R1,e10,l2,229.416768,0.06061969,0.054062198,383.7003335,5.521089472,2.380509209,NSW_BHILL
ECHAM5,R1,e10,l3,223.8845694,0.060630241,0.054070166,387.1279827,5.521755376,2.340331008,NSW_BHILL
ECHAM5,R1,e10,l5,217.2400134,0.060656572,0.054090279,382.3691216,5.523456792,2.555971239,NSW_BHILL
ECHAM5,R1,e10,l10,203.3988954,0.060698418,0.054122164,377.3754746,5.52614958,2.716035778,NSW_BHILL
ECHAM5,R1,e10,l15,186.8277081,0.061629924,0.054961923,360.1942711,5.612074319,2.658269434,NSW_BHILL
ECHAM5,R1,e15,l0,235.5653982,0.061535122,0.054889962,402.1875997,5.606024373,2.899007108,NSW_BHILL
ECHAM5,R1,e15,l1,226.2739986,0.061553849,0.054904185,399.9464281,5.607221083,2.932185777,NSW_BHILL
ECHAM5,R1,e15,l2,221.2295612,0.061556502,0.054906266,382.0382308,5.607401088,2.935332186,NSW_BHILL
ECHAM5,R1,e15,l3,215.3163323,0.061576564,0.054921504,384.8407943,5.608682235,2.900064203,NSW_BHILL
ECHAM5,R1,e15,l5,209.5099241,0.061573968,0.054919431,380.7180987,5.608499927,3.119934938,NSW_BHILL
ECHAM5,R1,e15,l10,195.8949737,0.061607854,0.054945184,375.1994475,5.610668051,3.219592767,NSW_BHILL
ECHAM5,R1,e15,l15,180.993216,0.061900313,0.055183704,358.2091288,5.632321278,3.0487112,NSW_BHILL
ECHAM5,R2,e0,l0,283.5469873,0.058744523,0.052514166,407.5609155,5.377679307,1.536484651,NSW_BHILL
ECHAM5,R2,e0,l1,273.5119326,0.059467113,0.053140337,405.9194888,5.439187027,1.893627674,NSW_BHILL
ECHAM5,R2,e0,l2,267.942855,0.059022938,0.052731346,386.5104159,5.39646588,1.881036449,NSW_BHILL
ECHAM5,R2,e0,l3,262.8974653,0.059794899,0.05340371,390.4206839,5.462707473,1.844959395,NSW_BHILL
ECHAM5,R2,e0,l5,254.7501508,0.059931856,0.053512508,385.8553825,5.472318378,2.261325506,NSW_BHILL
ECHAM5,R2,e0,l10,239.7515175,0.060859816,0.054304858,381.2399756,5.548787271,2.388230517,NSW_BHILL
ECHAM5,R2,e0,l15,219.8062801,0.060983462,0.05439981,363.06807,5.556866787,2.488018557,NSW_BHILL
ECHAM5,R2,e1,l0,275.984018,0.060662485,0.054204543,408.0375072,5.546484046,1.888578716,NSW_BHILL
ECHAM5,R2,e1,l1,266.28246,0.061275368,0.05474445,406.1424153,5.600466468,1.97270706,NSW_BHILL
ECHAM5,R2,e1,l2,260.1799218,0.060876298,0.054371445,386.3250469,5.560934371,1.960460361,NSW_BHILL
ECHAM5,R2,e1,l3,255.3698691,0.060978498,0.054451027,389.6697211,5.567802209,1.932508484,NSW_BHILL
ECHAM5,R2,e1,l5,247.5184975,0.061089993,0.054536842,385.5761755,5.575122555,2.278513071,NSW_BHILL
ECHAM5,R2,e1,l10,232.519522,0.06189871,0.055236199,380.3374204,5.643552231,2.40204241,NSW_BHILL
ECHAM5,R2,e1,l15,213.2597025,0.061968469,0.055289428,362.2666281,5.648051214,2.4990578,NSW_BHILL
ECHAM5,R2,e2,l0,268.6956856,0.059199548,0.052871359,403.2846916,5.408804884,1.838323886,NSW_BHILL
ECHAM5,R2,e2,l1,258.6202531,0.06041869,0.053953508,402.1024769,5.517692014,1.946870363,NSW_BHILL
ECHAM5,R2,e2,l2,254.3655018,0.05978578,0.053390595,382.7307629,5.461008745,1.943239549,NSW_BHILL
ECHAM5,R2,e2,l3,247.1335243,0.06010189,0.053644416,385.0652152,5.483662939,1.891174585,NSW_BHILL
ECHAM5,R2,e2,l5,240.442255,0.060166544,0.053694063,381.6234842,5.487887116,2.256248199,NSW_BHILL
ECHAM5,R2,e2,l10,225.6158562,0.060910844,0.054341895,376.5556147,5.551740664,2.376917327,NSW_BHILL
ECHAM5,R2,e2,l15,206.4696092,0.061127605,0.054511132,358.4085296,5.566397476,2.470760789,NSW_BHILL
ECHAM5,R2,e3,l0,264.0100149,0.060065601,0.053616512,402.6981672,5.481286023,1.891554949,NSW_BHILL
ECHAM5,R2,e3,l1,254.4311149,0.060886832,0.054326764,401.0392433,5.55075428,1.962558492,NSW_BHILL
ECHAM5,R2,e3,l2,249.2293731,0.06011618,0.05365493,381.0444069,5.484516909,1.968430256,NSW_BHILL
ECHAM5,R2,e3,l3,243.8784481,0.060981516,0.054400037,384.673562,5.557038348,1.9319612,NSW_BHILL
ECHAM5,R2,e3,l5,236.8225334,0.061011383,0.05442262,380.7837053,5.558928597,2.295026821,NSW_BHILL
ECHAM5,R2,e3,l10,221.3767879,0.061127759,0.054511562,374.8344476,5.566460421,2.376180711,NSW_BHILL
ECHAM5,R2,e3,l15,204.2267524,0.062146155,0.055426545,357.9970266,5.659778813,2.468879007,NSW_BHILL
ECHAM5,R2,e5,l0,263.9126882,0.061610745,0.055012928,407.7989577,5.624356903,2.281143434,NSW_BHILL
ECHAM5,R2,e5,l1,253.8781778,0.061804703,0.055164207,405.4170513,5.637443179,2.344954072,NSW_BHILL
ECHAM5,R2,e5,l2,248.7826408,0.061711421,0.055090568,386.8953995,5.630992155,2.33542633,NSW_BHILL
ECHAM5,R2,e5,l3,242.1276729,0.061843369,0.055193872,389.482944,5.639965557,2.321776864,NSW_BHILL
ECHAM5,R2,e5,l5,235.6743919,0.061888136,0.0552282,385.5969145,5.642880953,2.741788132,NSW_BHILL
ECHAM5,R2,e5,l10,220.1730872,0.062050189,0.055353318,380.1796541,5.653588778,2.678321427,NSW_BHILL
ECHAM5,R2,e5,l15,202.5982235,0.062372893,0.055615929,361.9200776,5.677377889,2.806651613,NSW_BHILL
ECHAM5,R2,e10,l0,247.1908402,0.06112967,0.054512978,402.5134145,5.56657633,2.336464925,NSW_BHILL
ECHAM5,R2,e10,l1,237.9093658,0.061168894,0.054542848,400.2482889,5.569096405,2.417245384,NSW_BHILL
ECHAM5,R2,e10,l2,232.6360153,0.061135846,0.054517433,381.2278253,5.566930584,2.393612394,NSW_BHILL
ECHAM5,R2,e10,l3,227.0504508,0.06114642,0.054525412,384.8277213,5.56759764,2.357511673,NSW_BHILL
ECHAM5,R2,e10,l5,220.227828,0.061172584,0.054545398,380.2024916,5.569288309,2.573426329,NSW_BHILL
ECHAM5,R2,e10,l10,206.0713407,0.061214193,0.054577107,375.1656949,5.571965745,2.732695603,NSW_BHILL
ECHAM5,R2,e10,l15,189.253163,0.062206557,0.055472276,357.5732626,5.663613043,2.676472775,NSW_BHILL
ECHAM5,R2,e15,l0,239.0909519,0.062114153,0.055402134,400.5045044,5.657717003,2.927238227,NSW_BHILL
ECHAM5,R2,e15,l1,229.5924417,0.062133034,0.05541648,398.3944863,5.658923692,2.96010656,NSW_BHILL
ECHAM5,R2,e15,l2,224.4030155,0.062135481,0.055418404,379.6335616,5.659090264,2.959104537,NSW_BHILL
ECHAM5,R2,e15,l3,218.381932,0.062155231,0.0554334,382.6028083,5.660351069,2.92967639,NSW_BHILL
ECHAM5,R2,e15,l5,212.4853338,0.062152275,0.055431053,378.5824211,5.660146116,3.1493658,NSW_BHILL
ECHAM5,R2,e15,l10,198.548899,0.062185876,0.055456587,373.0563717,5.662295434,3.248754618,NSW_BHILL
ECHAM5,R2,e15,l15,183.3561892,0.062494738,0.055708715,355.5799504,5.685203325,3.073461457,NSW_BHILL
ECHAM5,R3,e0,l0,262.5973916,0.056124867,0.050199736,375.0535124,5.14435665,1.470196197,NSW_BHILL
ECHAM5,R3,e0,l1,253.4295529,0.056812359,0.050796096,373.5833649,5.202998102,1.799893206,NSW_BHILL
ECHAM5,R3,e0,l2,248.3748841,0.056382825,0.050401015,356.0790539,5.161773417,1.786941466,NSW_BHILL
ECHAM5,R3,e0,l3,243.7501201,0.05712658,0.051048593,359.6747878,5.225549819,1.755157812,NSW_BHILL
ECHAM5,R3,e0,l5,236.3526241,0.057251596,0.05114785,355.5976934,5.234311744,2.139996334,NSW_BHILL
ECHAM5,R3,e0,l10,222.6535061,0.058132966,0.051901189,351.306769,5.307096091,2.258146039,NSW_BHILL
ECHAM5,R3,e0,l15,204.4129092,0.058246649,0.051988478,334.6940569,5.314523136,2.351907373,NSW_BHILL
ECHAM5,R3,e1,l0,255.6788882,0.057908957,0.05177294,375.5070771,5.301540104,1.795281335,NSW_BHILL
ECHAM5,R3,e1,l1,246.8176036,0.058494512,0.05228913,373.7991761,5.353186294,1.873110279,NSW_BHILL
ECHAM5,R3,e1,l2,241.2457693,0.058110682,0.051930482,355.8873173,5.315186354,1.860743407,NSW_BHILL
ECHAM5,R3,e1,l3,236.8626167,0.058209552,0.052007456,358.9370367,5.321828898,1.835820956,NSW_BHILL
ECHAM5,R3,e1,l5,229.7141248,0.05831364,0.052087569,355.3047501,5.328662193,2.155593672,NSW_BHILL
ECHAM5,R3,e1,l10,216.0095096,0.059086964,0.052756637,350.4290631,5.394159969,2.27113323,NSW_BHILL
ECHAM5,R3,e1,l15,198.4118393,0.059151425,0.052805823,333.9297691,5.39831698,2.36220222,NSW_BHILL
ECHAM5,R3,e2,l0,249.0215647,0.056540366,0.050525933,371.1326282,5.172783298,1.74836288,NSW_BHILL
ECHAM5,R3,e2,l1,239.8237843,0.057708142,0.051562839,370.1042646,5.277153406,1.849482499,NSW_BHILL
ECHAM5,R3,e2,l2,235.9768662,0.057100148,0.051022128,352.6188157,5.222709266,1.844641845,NSW_BHILL
ECHAM5,R3,e2,l3,229.2756421,0.057403313,0.051265573,354.6827281,5.244439253,1.79757335,NSW_BHILL
ECHAM5,R3,e2,l5,223.2220216,0.057464193,0.051312316,351.7069019,5.248415875,2.135682901,NSW_BHILL
ECHAM5,R3,e2,l10,209.6792484,0.058175951,0.051932128,346.9631967,5.309538637,2.2475846,NSW_BHILL
ECHAM5,R3,e2,l15,192.1369728,0.058381088,0.052092355,330.3605239,5.323419777,2.335798056,NSW_BHILL
ECHAM5,R3,e3,l0,244.6870041,0.057367049,0.051237689,370.600707,5.242063105,1.798935927,NSW_BHILL
ECHAM5,R3,e3,l1,235.9268879,0.058153345,0.051917959,369.1169727,5.308622491,1.864845554,NSW_BHILL
ECHAM5,R3,e3,l2,231.2073925,0.057413328,0.05127284,351.0214702,5.245019953,1.869026251,NSW_BHILL
ECHAM5,R3,e3,l3,226.2828472,0.058244211,0.051988282,354.3165059,5.314654014,1.836644934,NSW_BHILL
ECHAM5,R3,e3,l5,219.9168572,0.058272422,0.052009599,350.9171221,5.31643718,2.172811676,NSW_BHILL
ECHAM5,R3,e3,l10,205.7743982,0.05838216,0.052093475,345.3166258,5.323540292,2.246967614,NSW_BHILL
ECHAM5,R3,e3,l15,190.0895326,0.059319386,0.052935472,329.93734,5.409408996,2.333214289,NSW_BHILL
ECHAM5,R3,e5,l0,244.7207511,0.058812019,0.052543446,375.3047001,5.375830893,2.162340423,NSW_BHILL
ECHAM5,R3,e5,l1,235.5528225,0.05899622,0.052687165,373.1276569,5.388267,2.220988206,NSW_BHILL
ECHAM5,R3,e5,l2,230.9314859,0.058906914,0.052616658,356.4509401,5.382089246,2.211580124,NSW_BHILL
ECHAM5,R3,e5,l3,224.7902078,0.059033564,0.052715822,358.7718121,5.390703021,2.200116342,NSW_BHILL
ECHAM5,R3,e5,l5,218.9420634,0.059075577,0.052748023,355.3632905,5.393437645,2.586695884,NSW_BHILL
ECHAM5,R3,e5,l10,204.7659986,0.059229411,0.052866812,350.289561,5.403605837,2.530092698,NSW_BHILL
ECHAM5,R3,e5,l15,188.6444716,0.059525859,0.053108075,333.5920346,5.425461713,2.650931847,NSW_BHILL
ECHAM5,R3,e10,l0,229.3161252,0.058382332,0.052093563,370.3514985,5.323544514,2.210479434,NSW_BHILL
ECHAM5,R3,e10,l1,220.8431005,0.058419249,0.052121693,368.2921712,5.325917975,2.284285273,NSW_BHILL
ECHAM5,R3,e10,l2,216.0417127,0.058387704,0.052097426,351.1283852,5.32384964,2.262345492,NSW_BHILL
ECHAM5,R3,e10,l3,210.8853728,0.058397878,0.052105108,354.4079582,5.324492133,2.229111301,NSW_BHILL
ECHAM5,R3,e10,l5,204.7309,0.058422539,0.052123948,350.2904059,5.326085698,2.430099972,NSW_BHILL
ECHAM5,R3,e10,l10,191.7663209,0.058461957,0.052153987,345.5760572,5.328622277,2.576757491,NSW_BHILL
ECHAM5,R3,e10,l15,176.3105959,0.059375329,0.052977829,329.5065922,5.412961127,2.526609649,NSW_BHILL
ECHAM5,R3,e15,l0,221.8457375,0.059289057,0.052912343,368.4746236,5.407455419,2.760061167,NSW_BHILL
