region,Edge_Treatment,Landscape_Treatment,X,Fire_area,House_loss,Life_loss,Road_loss,Power_loss,TFI_burnt,L_Burnt_Actual,E_Burnt_Actual,Scenario,GCM,RCM,GCM_RCM,Fire_area_rel,House_loss_rel,Life_loss_rel,Road_loss_rel,Power_loss_rel,TFI_burnt_rel
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.487227,8.332334781,0.673824446,16500.97194,979.627571,131.0577934,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.973483841,0.959298562,0.913981376,0.960907922,0.963103698,1.000848138
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,ECHAM5,R1,ECHAM5_R1,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,ECHAM5,R2,ECHAM5_R2,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,ECHAM5,R3,ECHAM5_R3,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L05,,1684.130627,8.330626941,0.67374706,16496.43855,979.4276384,131.0315452,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.973277758,0.959101939,0.913876409,0.960643927,0.962907138,1.000647689
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.414257,8.093487228,0.625348813,16218.5303,918.5758662,134.8477682,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.938189094,0.931800133,0.848228604,0.944460381,0.903081783,1.029791012
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,ECHAM5,R1,ECHAM5_R1,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,ECHAM5,R2,ECHAM5_R2,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,ECHAM5,R3,ECHAM5_R3,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L10,,1623.075157,8.091887661,0.625277193,16214.14287,918.381432,134.8211792,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.937993125,0.931615975,0.848131458,0.944204886,0.902890629,1.02958796
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.376396,7.706755233,0.573941215,15825.20694,912.5603527,136.2156511,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.913894949,0.887275824,0.778498888,0.921555819,0.897167736,1.040237114
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,ECHAM5,R1,ECHAM5_R1,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,ECHAM5,R2,ECHAM5_R2,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,ECHAM5,R3,ECHAM5_R3,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E00,L15,,1581.04631,7.705215955,0.573878141,15820.97969,912.3900682,136.1890701,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.913704188,0.887098608,0.778413334,0.921309652,0.897000324,1.040034123
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.371447,7.865573823,0.629703568,16335.16721,967.3111204,132.7139989,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.988442618,0.905560549,0.854135431,0.951252546,0.950994995,1.013496071
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,ECHAM5,R1,ECHAM5_R1,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,ECHAM5,R2,ECHAM5_R2,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,ECHAM5,R3,ECHAM5_R3,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L00,,1710.007533,7.864004469,0.629625373,16330.79659,967.1221631,132.688169,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.988232309,0.905379869,0.854029367,0.95099803,0.950809225,1.013298816
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.634617,7.799767915,0.60945792,16178.60059,963.3505945,134.6390196,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.980503952,0.897984339,0.826674057,0.942135138,0.947101274,1.028196863
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,ECHAM5,R1,ECHAM5_R1,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,ECHAM5,R2,ECHAM5_R2,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,ECHAM5,R3,ECHAM5_R3,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L01,,1696.276406,7.798233657,0.609390797,16174.25436,963.1572591,134.6128935,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.980296938,0.897807701,0.826583011,0.941882042,0.946911199,1.027997346
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1671.075014,7.806049777,0.6079147,15966.71913,956.7662091,134.3086955,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.965732774,0.898707568,0.82458082,0.929796557,0.94062795,1.025674279
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,ECHAM5,R1,ECHAM5_R1,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,ECHAM5,R2,ECHAM5_R2,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,ECHAM5,R3,ECHAM5_R3,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L02,,1670.72135,7.804567417,0.607841054,15962.34012,956.5805034,134.2825073,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.965528388,0.898536904,0.824480926,0.929541552,0.940445377,1.025474288
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.574756,7.705269499,0.588058505,15933.09636,928.6023144,135.8689152,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.963709936,0.887104772,0.797647703,0.927838588,0.91293911,1.037589198
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,ECHAM5,R1,ECHAM5_R1,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,ECHAM5,R2,ECHAM5_R2,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,ECHAM5,R3,ECHAM5_R3,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L03,,1667.220705,7.703770946,0.587995541,15928.73865,928.4145496,135.8423801,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.963505326,0.886932244,0.797562298,0.927584824,0.912754513,1.037386558
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1642.169816,7.634441465,0.574853722,15671.27883,926.1299061,134.4957149,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.94902814,0.878950367,0.77973662,0.91259206,0.910508405,1.027102489
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,ECHAM5,R1,ECHAM5_R1,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,ECHAM5,R2,ECHAM5_R2,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,ECHAM5,R3,ECHAM5_R3,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L05,,1641.823651,7.63295547,0.574792223,15667.02868,925.9451427,134.4688523,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.948828087,0.878779285,0.779653202,0.912344559,0.910326758,1.026897348
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.979392,7.309193972,0.573483291,15333.48624,886.178622,138.2772006,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.916555071,0.841504746,0.777877756,0.892921244,0.871231,1.055980535
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,ECHAM5,R1,ECHAM5_R1,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,ECHAM5,R2,ECHAM5_R2,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,ECHAM5,R3,ECHAM5_R3,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L10,,1585.651102,7.307843268,0.573422043,15329.35729,886.0031815,138.2497651,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.916365349,0.84134924,0.777794678,0.892680801,0.871058518,1.055771018
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.463572,6.94359972,0.518285558,14944.76645,881.045248,139.8440435,,,Future,CSIRO-MK3.0,R3,CSIRO-MK3.0_R3,0.901231285,0.799414018,0.703007067,0.870284764,0.866184213,1.067946033
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,ECHAM5,R1,ECHAM5_R1,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,ECHAM5,R2,ECHAM5_R2,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,ECHAM5,R3,ECHAM5_R3,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,MIROC3.2,R1,MIROC3.2_R1,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,MIROC3.2,R2,MIROC3.2_R2,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E01,L15,,1559.145549,6.942297851,0.518231125,14940.70564,880.8822186,139.816907,,,Future,MIROC3.2,R3,MIROC3.2_R3,0.901047496,0.799264134,0.702933234,0.870048289,0.866023933,1.0677388
TAS,E02,L00,,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,,,Future,CCCMA3.1,R1,CCCMA3.1_R1,0.95960191,0.841232937,0.770612806,0.926425536,0.937125833,1.055623509
TAS,E02,L00,,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,,,Future,CCCMA3.1,R2,CCCMA3.1_R2,0.95960191,0.841232937,0.770612806,0.926425536,0.937125833,1.055623509
TAS,E02,L00,,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,,,Future,CCCMA3.1,R3,CCCMA3.1_R3,0.95960191,0.841232937,0.770612806,0.926425536,0.937125833,1.055623509
TAS,E02,L00,,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,,,Future,CSIRO-MK3.0,R1,CSIRO-MK3.0_R1,0.95960191,0.841232937,0.770612806,0.926425536,0.937125833,1.055623509
TAS,E02,L00,,1660.466351,7.306833079,0.568127273,15908.83104,953.2040068,138.2304492,,,Future,CSIRO-MK3.0,R2,CSIRO-MK3.0_R2,0.95960191,0.841232937,0.770612806,0.926425536,0.937125833,1.055623509
